source_image,entry_type,volume_or_year_greek,volume_or_year_english,subsection_greek,subsection_english,author_greek,author_english,normalized_author,editor_translator,title_greek,title_english,page_numbers,lecture_count,disciplines,needs_review
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),,,Α. Λαυριώτου.,A. Lavriotou.,A. Lavriotou,,Νεοφύτου μητροπολίτου Κρήτης τοῦ Πατελάρου πρὸς Κωνσταντῖνον Καντακουζηνὸν ἐγκώμιον,"Encomium of Neophytos, Metropolitan of Crete, the Patelaros, to Constantine Kantakouzenos",σ. 287,,"History, Theology, Rhetoric, Philology",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),,,Λ. Ζώη.,L. Zoi.,L. Zoi,,Ὁ Σακεσπεῖρος καὶ ἡ κατὰ τοὺς χρόνους αὐτοῦ σκηνή,Shakespeare and the stage of his time,σ. 294,,"Literature, Theater Studies, Drama, History",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),,,Ι. Καρολίδου.,I. Karolidou.,I. Karolidis,,Περὶ καλοῦ καὶ ἔπους,On the beautiful and the epic,σ. 302,,"Philosophy, Literature, Aesthetics, Poetry",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),,,Δ. Παναγιωτίδου.,D. Panagiotidou.,D. A. Panagiotidou,,Κῶδιξ τοῦ ΙΗ' αἰῶνος κατὰ προικοδοσιῶν ἐν τῇ ἱερᾷ μητροπόλει Παραμυθίας καὶ ἱστορικαί τινες ἐξ αὐτοῦ σημειώσεις,18th-century codex of dowries in the holy metropolis of Paramythia and some historical notes from it,σ. 367,,"History, Law, Theology, Ottoman Greek History",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),,,Μ. Παρανίκα.,M. Paranika.,M. Paranikas,,Περὶ τῆς ἐν Κων)πόλει πατριαρχικῆς (Μ. τοῦ Γ) Σχολῆς,On the Patriarchal (Great School of the Nation) School in Constantinople,σ. 313,,"History, Education, Theology, History of Education",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),,,Ε. Κυριακίδου.,E. Kyriakidou.,E. Kyriakidou,,Ἡ ἀλληλογραφία τοῦ Οὐγγροβλαχίας Φιλαρέτου,The correspondence of Philaretos of Hungro-Wallachia,σ. 317,,"History, Theology, Philology, Biography",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),,,Δ. Παναγιωτίδου.,D. Panagiotidou.,D. A. Panagiotidou,,Πολυζώης ὁ Λαμπανιτσιώτης καὶ αἱ ἐκδόσεις αὐτοῦ,Polyzois the Lampanitsiotis and his publications,σ. 235,,"History, Literature, Biography, Bibliography",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),,,Albert Thumb.,Albert Thumb.,Albert Thumb,,Περὶ τῆς καταγωγῆς τῶν σημερινῶν Ἑλλήνων,On the origin of modern Greeks,σ. 329,,"History, Anthropology, Ethnology",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),,,Μ. Αὐθεντοπούλου.,M. Afthentopoulou.,M. Avthentopoulos,,Λόγος ἐπιμνημόσυνος εἰς Χρηστάκην Ζωγράφον,Memorial speech for Christakis Zografos,σ. 338,,"History, Literature, Biography, Rhetoric",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),,,Ν. Γεωργίτση.,N. Georgitsi.,N. Georgitsi,,Κοινὰ νόμιμα ἢ τὸ παρ' ἀρχαίοις Ἕλλησι διεθνὲς δίκαιον,Common laws or international law among the ancient Greeks,σ. 334,,"Law, History, Classics, International Relations",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),,,Μ. Παρανίκα.,M. Paranika.,M. Paranikas,,Ὁ Παφλαγονικὸς διάκοσμος καθ' Ὅμηρον καὶ Στράβωνα,The Paphlagonian decoration according to Homer and Strabo,σ. 355,,"Philology, Geography, History, Classics",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),,,Ε. Κυριακίδου.,E. Kyriakidou.,E. Kyriakidou,,Περὶ τῆς παρὰ τὴν Τραπεζοῦντα Μονῆς τοῦ Προδρόμου καὶ Βαπτιστοῦ Ἰωάννου τοῦ Βαζελῶνος,On the Monastery of the Forerunner and John the Baptist of Vazelon near Trebizond,σ. 358,,"History, Theology, Byzantine Studies, Ottoman Greek History",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),,,Β. Μυστακίδου.,V. Mystakidou.,V. Mystakidis,,"Διάφορα περὶ Θεσσαλονίκης σημειώματα. Ἡ μονὴ τῶν Βλαταίων καὶ τὰ ἐν αὐτῇ ἔγγραφα. Μητροπολῖται Θεσσαλονίκης, ἐπισκοπαὶ κ τ. λ.","Various notes on Thessaloniki. The monastery of the Vlataioi and the documents in it. Metropolitans of Thessaloniki, bishoprics, etc.",σ. 369,,"History, Theology, Byzantine Studies, Diplomatics",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),,,Β. Μυστακίδου.,V. Mystakidou.,V. Mystakidis,,Πανομοιότυπα διαφόρων ὑπογραφῶν,Facsimiles of various signatures,σ. 380-381,,"History, Paleography, Diplomatics",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),,,Μ. Παρανίκα.,M. Paranika.,M. Paranikas,,Ἐπιγραφαὶ τῆς ἐν Θρᾴκῃ Ἀδριανουπόλεως,Inscriptions of Adrianople in Thrace,σ. 389,,"Epigraphy, History, Archaeology, Philology",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),,,Χ. Πανταζίδου.,Ch. Pantazidou.,Chr. Pantazidis,,Παρατηρήσεις εἰς τὴν περὶ τοῦ Παφλαγονικοῦ διακόσμου ἀνακοίνωσιν τοῦ Μ. Παρανίκα,Observations on the communication of M. Paranikas regarding the Paphlagonian decoration,σ. 394,,"Philology, Geography, Archaeology, Art History",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),Παράρτημα τοῦ ΚΖ' τόμου. Βιολογικῆς Ἐπιτροπῆς ἐργασία τῶν ἐτῶν 1896-1898.,Appendix to Volume 27. Work of the Biological Committee for the years 1896-1898.,Φ. Φωτιάδου καὶ Ἀ. Τράντα.,F. Fotiadou and A. Tranta.,F. Fotiadou and A. Tranta,,Χειρουργικὴ ἐπέμβασις ἐν τῇ ῥινικῇ κοιλίᾳ καὶ ὀφθαλμικαὶ ἐπιπλοκαί,Surgical intervention in the nasal cavity and ocular complications,σ. 4,,"Medicine, Ophthalmology",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),Παράρτημα τοῦ ΚΖ' τόμου. Βιολογικῆς Ἐπιτροπῆς ἐργασία τῶν ἐτῶν 1896-1898.,Appendix to Volume 27. Work of the Biological Committee for the years 1896-1898.,Π. Ἀπέργη.,P. Apergi.,P. Apergis,,Μαλάβαθρος (Bétel) καὶ κάρυα ἀρέκαρ κατεχού,Malabathrum (Betel) and areca catechu nuts,σ. 8,,"Medicine, Botany, Natural History, Ethnography",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),Παράρτημα τοῦ ΚΖ' τόμου. Βιολογικῆς Ἐπιτροπῆς ἐργασία τῶν ἐτῶν 1896-1898.,Appendix to Volume 27. Work of the Biological Committee for the years 1896-1898.,Π. Ἀπέργη.,P. Apergi.,P. Apergis,,Ἀμβλυωπία ἐκ καταχρήσεως καπνοῦ καὶ οἰνοπνεύματος,Amblyopia from abuse of tobacco and alcohol,"σ. 22, 52",,"Medicine, Ophthalmology, Toxicology",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),Παράρτημα τοῦ ΚΖ' τόμου. Βιολογικῆς Ἐπιτροπῆς ἐργασία τῶν ἐτῶν 1896-1898.,Appendix to Volume 27. Work of the Biological Committee for the years 1896-1898.,Α. Γαβριηλίδου.,A. Gavriilidou.,An. Gavriilidis,,Βλεφαρικὸν κέρας. Περὶ τριχοκεφάλου,Palpebral horn. On trichocephalus,σ. 23,,"Medicine, Ophthalmology, Zoology",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),Παράρτημα τοῦ ΚΖ' τόμου. Βιολογικῆς Ἐπιτροπῆς ἐργασία τῶν ἐτῶν 1896-1898.,Appendix to Volume 27. Work of the Biological Committee for the years 1896-1898.,Α. Χρηστίδου.,A. Christidou.,An. Christidis,,Ἀποτιτάνωσις παλαιῶν πνευμονικῶν φυματιωδῶν ἑστιῶν ἐν νεκροκρυψίᾳ φυματιῶντος,Calcification of old pulmonary tubercular foci in the autopsy of a tubercular patient,σ. 30,,"Medicine, Biology, Health",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),Παράρτημα τοῦ ΚΖ' τόμου. Βιολογικῆς Ἐπιτροπῆς ἐργασία τῶν ἐτῶν 1896-1898.,Appendix to Volume 27. Work of the Biological Committee for the years 1896-1898.,Π. Κελαϊδίτου. καὶ Φ. Φωτιάδου.,P. Kelaiditou. and F. Fotiadou.,P. Kelaiditou. and F. Fotiadou,,Δηλητηρίασις ἐξ ἰωδιούχου ἐλαίου τοῦ ὀνίσκου καὶ ἐξ ἀκονιτίνης,Poisoning from iodized oil of woodlouse and from aconitine,σ. 34,,"Medicine, Toxicology, Chemistry",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),Παράρτημα τοῦ ΚΖ' τόμου. Βιολογικῆς Ἐπιτροπῆς ἐργασία τῶν ἐτῶν 1896-1898.,Appendix to Volume 27. Work of the Biological Committee for the years 1896-1898.,Π. Ἰατροπούλου.,P. Iatropoulou.,P. Iatropoulou,,Ὀφθαλμοτομία ἐπὶ αἱμορραγικοῦ γλαυκώματος,Ophthalmotomy on hemorrhagic glaucoma,σ. 36,,"Medicine, Ophthalmology",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),Παράρτημα τοῦ ΚΖ' τόμου. Βιολογικῆς Ἐπιτροπῆς ἐργασία τῶν ἐτῶν 1896-1898.,Appendix to Volume 27. Work of the Biological Committee for the years 1896-1898.,Α. Γαβριηλίδου.,A. Gavriilidou.,An. Gavriilidis,,Σακχαρώδης διαβήτης μετὰ ὀφθαλμικῶν ἐπιπλοκῶν,Diabetes mellitus with ocular complications,σ. 43,,"Medicine, Ophthalmology, Health",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),Παράρτημα τοῦ ΚΖ' τόμου. Βιολογικῆς Ἐπιτροπῆς ἐργασία τῶν ἐτῶν 1896-1898.,Appendix to Volume 27. Work of the Biological Committee for the years 1896-1898.,Α. Τράντα.,A. Tranta.,A. Tranta,,Σακχαρώδης διαβήτης,Diabetes mellitus,σ. 49,,"Medicine, Health, Physiology, Nutrition",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),Παράρτημα τοῦ ΚΖ' τόμου. Βιολογικῆς Ἐπιτροπῆς ἐργασία τῶν ἐτῶν 1896-1898.,Appendix to Volume 27. Work of the Biological Committee for the years 1896-1898.,Μ. Ψαλίδα.,M. Psalida.,M. Psalida,,Χειλοειδὴς κύστις τοῦ μεσεντερίου,Chylous cyst of the mesentery,σ. 50,,Medicine,False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),Παράρτημα τοῦ ΚΖ' τόμου. Βιολογικῆς Ἐπιτροπῆς ἐργασία τῶν ἐτῶν 1896-1898.,Appendix to Volume 27. Work of the Biological Committee for the years 1896-1898.,Α. Γαβριηλίδου.,A. Gavriilidou.,An. Gavriilidis,,Ἡμιοψία ὁμοκτική,Homonymous hemianopsia,σ. 62,,"Medicine, Ophthalmology, Neuroscience",True
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),Παράρτημα τοῦ ΚΖ' τόμου. Βιολογικῆς Ἐπιτροπῆς ἐργασία τῶν ἐτῶν 1896-1898.,Appendix to Volume 27. Work of the Biological Committee for the years 1896-1898.,Π. Ἰατροπούλου.,P. Iatropoulou.,P. Iatropoulou,,Τραυματισμὸς τοῦ ὀφθαλμοῦ μετ' ἐξολισθήσεως τοῦ φακοῦ ὑπὸ τὸν ἐπιπεφυκότα,Trauma of the eye with dislocation of the lens under the conjunctiva,σ. 78,,"Medicine, Ophthalmology",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΖ' (1900),VOLUME 27 (1900),Παράρτημα τοῦ ΚΖ' τόμου. Βιολογικῆς Ἐπιτροπῆς ἐργασία τῶν ἐτῶν 1896-1898.,Appendix to Volume 27. Work of the Biological Committee for the years 1896-1898.,Π. Ἰατροπούλου.,P. Iatropoulou.,P. Iatropoulou,,Ψευδομεγαλοβλέφαρον,Pseudomegaloblepharon,σ. 80,,"Medicine, Ophthalmology",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),,,Γ. Ἀποστολίδου.,G. Apostolidou.,G. Apostolidis,,Ὁ Γοργίας τοῦ Πλάτωνος καὶ ἡ περὶ ποινῆς θεωρία,Plato's Gorgias and the theory of punishment,σ. 87,,"Philosophy, Literature, Classics, Ethics",False
image_0229_right.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),,,Ξ. Σιδερίδου.,X. Sideridou.,X. A. Sideridou,,Ἐπανόρθωσις ἀφηγήσεων γεγονότων τινῶν ἐπὶ αὐτοκράτο-,Correction of narratives of certain events under emperor-,,,"History, Historiography, Byzantine Studies",True
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),,,Ξ. Σιδερίδου.,X. Sideridou.,X. A. Sideridou,,ρος Ἡρακλείου τοῦ Α΄.,ros of Heraclius I.,σ. 88,,"History, Byzantine Studies",True
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),,,Α. Κεραμέως.,A. Kerameos.,A. Papadopoulou Kerameos,,Ναοὶ τῆς Κων/πόλεως κατὰ τὸ 1593 καὶ 1604,Churches of Constantinople in 1593 and 1604,σ. 188,,"History, Religion, Ottoman Greek History, Topography",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),,,Ξ. Σιδερίδου.,X. Sideridou.,X. A. Sideridou,,Παρατηρήσεις εἰς τὴν προηγουμένην ἀνακοίνωσιν,Observations on the previous communication,σ. 126,,History,False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),,,Μ. Παρανίκα.,M. Paranika.,M. Paranikas,,Αἱ φιλοσοφικαὶ ἰδέαι τοῦ Πινδάρου.,The philosophical ideas of Pindar.,σ. 145,,"Philosophy, Literature, Classics, Poetry",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),,,Χρ. Πανταζίδου.,Chr. Pantazidou.,Chr. Pantazidis,,Τὰ περὶ γυναικὸς παρὰ Πλάτωνι φιλοσοφούμενα,Philosophical views on women in Plato,σ. 159,,"Philosophy, Gender Studies, Classics, History of Philosophy",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),,,Γ. Ἀποστολίδου.,G. Apostolidou.,G. Apostolidis,,Λυσίου ὁ πρῶτος δικανικὸς λόγος. Ὑπὲρ τοῦ Ἐρατοσθένους φόνου ἀπολογία.,Lysias' first forensic speech. Defense for the murder of Eratosthenes.,σ. 175,,"Law, Literature, Classics, Rhetoric",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),,,Γ. Λαμπουσιάδου.,G. Lampousiadou.,G. I. Labousiadou,,"Νίκαια, Μικρὰ Νίκαια ἢ Νίκιτσα","Nicaea, Little Nicaea or Nikitsa",σ. 199,,"Geography, History, Toponymy",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),,,Α. Χρηστίδου.,A. Christidou.,An. Christidis,,Περὶ τῆς εἰς Ρώμην δι' Ἑλλήνων ἰατρῶν εἰσόδου τῆς ἐπιστημονικῆς ἰατρικῆς.,On the introduction of scientific medicine to Rome by Greek doctors.,σ. 202,,"History of Medicine, Classics, History, History of Science",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),,,Δ. Βύρχνερ.,D. Vyrchner.,D. Vyrchner,,Βυζαντινὴ ἐν Σάμῳ ἐπιγραφή.,Byzantine inscription in Samos.,σ. 214,,"Archaeology, History, Byzantine Studies, Epigraphy",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),,,Β. Μυστακίδου.,V. Mystakidou.,V. Mystakidis,,Διάφορα σημειώματα. (Μητρόπολις Παροναξίας. Σιγγίλλιον Ἰωαννικίου τοῦ Β΄ κατὰ τὸ 1653. Ἐπιγραφικά),Various notes. (Metropolis of Paronaxia. Sigillion of Joannicius II in 1653. Epigraphical),σ. 218,,"History, Archaeology, Epigraphy, Sigillography",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),,,Δ. Λαυριώτου.,D. Lavriotou.,D. Lavriotou,,Τὸ Μυλοπόταμον.,Mylopotamon.,σ. 227,,"Geography, History, Topography",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),§ Παράρτημα ΚΗ΄ τόμου. Βιολογικῆς Ἐπιτροπῆς ἐγασίαι τῶν ἐτῶν 1889-1902,§ Appendix to Volume 28. Works of the Biological Committee for the years 1889-1902,Κ. Ἐλευθεριάδου.,K. Eleftheriadou.,K. Elevtheriadis,,Ὀπισθιοϊριδικὴ σκληροτομὴ ἐπὶ γλαυκώματος αἱμορραγικοῦ,Posterior iridic sclerotomy in hemorrhagic glaucoma,σ. 11,,"Medicine, Ophthalmology",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),§ Παράρτημα ΚΗ΄ τόμου. Βιολογικῆς Ἐπιτροπῆς ἐγασίαι τῶν ἐτῶν 1889-1902,§ Appendix to Volume 28. Works of the Biological Committee for the years 1889-1902,Π. Ἰατροπούλου,P. Iatropoulou,P. Iatropoulou,,Τὸ χρόνιον γλαύκωμα καὶ ἡ τραχηλικὴ γαγγλιεκτομὴ,Chronic glaucoma and cervical ganglionectomy,σ. 7,,"Medicine, Ophthalmology, Neuroscience",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),§ Παράρτημα ΚΗ΄ τόμου. Βιολογικῆς Ἐπιτροπῆς ἐγασίαι τῶν ἐτῶν 1889-1902,§ Appendix to Volume 28. Works of the Biological Committee for the years 1889-1902,Α. Τράντα.,A. Tranta.,A. Tranta,,Ἰριδερημία,Irideremia,σ. 14,,"Medicine, Ophthalmology",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),§ Παράρτημα ΚΗ΄ τόμου. Βιολογικῆς Ἐπιτροπῆς ἐγασίαι τῶν ἐτῶν 1889-1902,§ Appendix to Volume 28. Works of the Biological Committee for the years 1889-1902,Ρ. Τσοπάνογλου.,R. Tsopanoglou.,R. Tsopanoglou,,Νεφρορραγία περιοδικὴ νευρικῆς ἀρχῆς,Periodic nephrorrhagia of nervous origin,σ. 15,,"Medicine, Neuroscience, Physiology",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),§ Παράρτημα ΚΗ΄ τόμου. Βιολογικῆς Ἐπιτροπῆς ἐγασίαι τῶν ἐτῶν 1889-1902,§ Appendix to Volume 28. Works of the Biological Committee for the years 1889-1902,Α. Χρηστίδου καὶ Γ. Πασχαλίδου.,A. Christidou and G. Paschalidou.,A. Christidou and G. Paschalidou,,Ἀζωτουρικὸς διαβήτης,Azoturic diabetes,"σ. 17, 34",,"Medicine, Physiology, Chemistry",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),§ Παράρτημα ΚΗ΄ τόμου. Βιολογικῆς Ἐπιτροπῆς ἐγασίαι τῶν ἐτῶν 1889-1902,§ Appendix to Volume 28. Works of the Biological Committee for the years 1889-1902,Π. Ἰατροπούλου.,P. Iatropoulou.,P. Iatropoulou,,Ὀπισθιοϊριδικὴ σκληροτομὴ ἐπὶ δευτερογενοῦς γλαυκώματος,Posterior iridic sclerotomy in secondary glaucoma,σ. 18,,"Medicine, Ophthalmology",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),§ Παράρτημα ΚΗ΄ τόμου. Βιολογικῆς Ἐπιτροπῆς ἐγασίαι τῶν ἐτῶν 1889-1902,§ Appendix to Volume 28. Works of the Biological Committee for the years 1889-1902,Μ. Ψαλίδα.,M. Psalida.,M. Psalida,,Περὶ παρωνυχίας,On paronychia,σ. 19,,"Medicine, Health",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),§ Παράρτημα ΚΗ΄ τόμου. Βιολογικῆς Ἐπιτροπῆς ἐγασίαι τῶν ἐτῶν 1889-1902,§ Appendix to Volume 28. Works of the Biological Committee for the years 1889-1902,Δ. Μανουηλίδου.,D. Manouilidou.,D. Manouilidis,,Θεραπεία τῆς μαστίτιδος.,Treatment of mastitis.,σ. 20,,"Medicine, Obstetrics, Health",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),§ Παράρτημα ΚΗ΄ τόμου. Βιολογικῆς Ἐπιτροπῆς ἐγασίαι τῶν ἐτῶν 1889-1902,§ Appendix to Volume 28. Works of the Biological Committee for the years 1889-1902,Π. Ἰατροπούλου.,P. Iatropoulou.,P. Iatropoulou,,Ἰριδερημία,Irideremia,σ. 22,,"Medicine, Ophthalmology",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),§ Παράρτημα ΚΗ΄ τόμου. Βιολογικῆς Ἐπιτροπῆς ἐγασίαι τῶν ἐτῶν 1889-1902,§ Appendix to Volume 28. Works of the Biological Committee for the years 1889-1902,Α. Ἀπέργη.,A. Apergi.,A. Apergi,,Νέος τρόπος ἀπολυμάνσεως τοῦ κύτους τῶν ἀτμοπλοίων,New method of disinfecting the hull of steamships,σ. 24,,"Medicine, Public Health, Chemistry, Engineering",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),§ Παράρτημα ΚΗ΄ τόμου. Βιολογικῆς Ἐπιτροπῆς ἐγασίαι τῶν ἐτῶν 1889-1902,§ Appendix to Volume 28. Works of the Biological Committee for the years 1889-1902,Μ. Ψαλίδα.,M. Psalida.,M. Psalida,,Κάταγμα τῆς κνήμης θανατηφόρον,Fatal fracture of the tibia,σ. 29,,Medicine,False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),§ Παράρτημα ΚΗ΄ τόμου. Βιολογικῆς Ἐπιτροπῆς ἐγασίαι τῶν ἐτῶν 1889-1902,§ Appendix to Volume 28. Works of the Biological Committee for the years 1889-1902,Λ. Λιμαράκη,L. Limaraki,L. Limarakis,,Ἡ διφθερῖτις παρ' ἐνήλιξι,Diphtheria in adults,σ. 30,,"Medicine, Epidemiology, Public Health",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),§ Παράρτημα ΚΗ΄ τόμου. Βιολογικῆς Ἐπιτροπῆς ἐγασίαι τῶν ἐτῶν 1889-1902,§ Appendix to Volume 28. Works of the Biological Committee for the years 1889-1902,Π. Παπανικολάου.,P. Papanikolaou.,P. Papanikolaou,,Θεραπεία τῆς νυκτερινῆς ἐνουρήσεως τῶν παίδων διὰ ρινικῆς ἐπεμβάσεως,Treatment of nocturnal enuresis in children by nasal intervention,σ. 30,,"Medicine, Pediatrics",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),§ Παράρτημα ΚΗ΄ τόμου. Βιολογικῆς Ἐπιτροπῆς ἐγασίαι τῶν ἐτῶν 1889-1902,§ Appendix to Volume 28. Works of the Biological Committee for the years 1889-1902,Δ. Μανουηλίδου.,D. Manouilidou.,D. Manouilidis,,Ἡπατοσπληνικὴ κίρρωσις ἑλώδης τῶν παίδων,Malarial hepatosplenic cirrhosis in children,σ. 31,,"Medicine, Pediatrics, Epidemiology, Public Health",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),§ Παράρτημα ΚΗ΄ τόμου. Βιολογικῆς Ἐπιτροπῆς ἐγασίαι τῶν ἐτῶν 1889-1902,§ Appendix to Volume 28. Works of the Biological Committee for the years 1889-1902,Π. Παπανικολάου.,P. Papanikolaou.,P. Papanikolaou,,Ἀτρησία τῆς ρινός,Nasal atresia,σ. 40,,"Medicine, Health, Pediatrics",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),§ Παράρτημα ΚΗ΄ τόμου. Βιολογικῆς Ἐπιτροπῆς ἐγασίαι τῶν ἐτῶν 1889-1902,§ Appendix to Volume 28. Works of the Biological Committee for the years 1889-1902,Τ. Σγουρδαίου.,T. Sgourdaiou.,T. Sgourdaiou,,Τραυματισμὸς τῆς κεφαλῆς διὰ πυροβόλου ὅπλου,Gunshot wound to the head,σ. 40,,"Medicine, Neuroscience, Health",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),§ Παράρτημα ΚΗ΄ τόμου. Βιολογικῆς Ἐπιτροπῆς ἐγασίαι τῶν ἐτῶν 1889-1902,§ Appendix to Volume 28. Works of the Biological Committee for the years 1889-1902,Ἀν. Γαβριηλίδου.,An. Gavriilidou.,An. Gavriilidis,,Ἡ ἀναπλαστικὴ καὶ νέον μικρόβιον κακοήθους φλυκταίνης,Plastic surgery and a new microbe of malignant phlyctenule,σ. 45,,"Medicine, Biology, Ophthalmology",False
image_0230_left.png,Journal Article,ΤΟΜΟΣ ΚΗ' (1904),VOLUME 28 (1904),§ Παράρτημα ΚΗ΄ τόμου. Βιολογικῆς Ἐπιτροπῆς ἐγασίαι τῶν ἐτῶν 1889-1902,§ Appendix to Volume 28. Works of the Biological Committee for the years 1889-1902,Π. Ἰατροπούλου.,P. Iatropoulou.,P. Iatropoulou,,Περίπτωσις βλεφαροπλαστικῆς ἐγχειρήσεως,A case of blepharoplastic surgery,σ. 48,,"Medicine, Ophthalmology",False
